tweet_id,created_at,name,full_text,dog_types,dog_breed,retweet_count,favorite_count,rating_numerator,rating_denominator,breed_confidence
734912297295085568,2016-05-24 01:02:00+00:00,Jax,This is Jax. He's a literal fluffball. Sneaky tongue slip. 10/10 would pet nonstop https://t.co/9MGouPwQmK,,Maltese Dog,572,2993,10.0,10.0,0.847292
734776360183431168,2016-05-23 16:01:50+00:00,Livvie,This is Livvie. Someone should tell her it's been 47 years since Woodstock. Magical eyes tho 11/10 would stare into https://t.co/qw07vhVHuO,,Siberian Husky,608,2742,11.0,10.0,0.304902
733828123016450049,2016-05-21 01:13:53+00:00,Terry,This is Terry. The harder you hug him the farther his tongue sticks out. 10/10 magical af https://t.co/RFToQQI8fJ,,Beagle,881,3926,10.0,10.0,0.4723239999999999
733822306246479872,2016-05-21 00:50:46+00:00,Moose,This is Moose. He's a Polynesian Floofer. Dapper af. 10/10 would pet diligently https://t.co/mVfqRdppTL,floofer,Lhasa,1141,4015,10.0,10.0,0.457356
733460102733135873,2016-05-20 00:51:30+00:00,Hermione,This is Hermione. Her face is as old as time. Appears fluffy af tho. 11/10 pretty damn majestic https://t.co/0b41Q4DKCA,,Chow,1451,4605,11.0,10.0,0.931275
732726085725589504,2016-05-18 00:14:46+00:00,Aldrick,This is Aldrick. He looks wise af. Also exceptionally fluffy. Only two legs tho (unfortunate). 11/10 would still hug https://t.co/QwiCVLPMNL,,Pomeranian,1003,3855,11.0,10.0,0.961902
732005617171337216,2016-05-16 00:31:53+00:00,Larry,This is Larry. He has no self control. Tongue still nifty af tho 11/10 https://t.co/ghyT4Ubk1r,,English Setter,6154,16324,11.0,10.0,0.677408
731285275100512256,2016-05-14 00:49:30+00:00,Solomon,This is Solomon. He's a Beneroo Cumberflop. 12/10 would hug passionately https://t.co/5phLAnGPTP,,Pembroke,1090,3798,12.0,10.0,0.967103
730573383004487680,2016-05-12 01:40:42+00:00,Rooney,This is Rooney. He can't comprehend glass. 10/10 it'll be ok pupper https://t.co/CnUl2uDBBV,pupper,American Staffordshire Terrier,2435,5407,10.0,10.0,0.810158
730427201120833536,2016-05-11 15:59:50+00:00,Crystal,This is Crystal. She's flawless. Really wants to be a frat bro. 11/10 who does she even know here? https://t.co/WyqNFvEulG,,Eskimo Dog,1176,3809,11.0,10.0,0.682082
730211855403241472,2016-05-11 01:44:07+00:00,Ziva,This is Ziva. She doesn't know how her collar works. 11/10 would totally fix for her https://t.co/K7pthJXjWE,,Pug,1182,4180,11.0,10.0,0.341663
729823566028484608,2016-05-10 00:01:12+00:00,Stefan,This is Stefan. He's a downright remarkable pup. 13/10 https://t.co/Ebjt6Y4fMh,,Kelpie,1390,4358,13.0,10.0,0.218408
729463711119904772,2016-05-09 00:11:16+00:00,Pupcasso,Meet Pupcasso. You can't afford his art. 13/10 talented af https://t.co/f2VUpy4WO0,,German Shepherd,2586,6340,13.0,10.0,0.829307
728986383096946689,2016-05-07 16:34:32+00:00,Puff,"This is Puff. He started out on the streets (first pic), but don't let the new smile fool you, still tough af. 11/10 https://t.co/kiuXRXcg4B",,Maltese Dog,917,3460,11.0,10.0,0.95207
728751179681943552,2016-05-07 00:59:55+00:00,Flurpson,This is Flurpson. He can't believe it's not butter. 10/10 https://t.co/XD3ort1PsE,,Saint Bernard,757,3032,10.0,10.0,0.48205
728387165835677696,2016-05-06 00:53:27+00:00,Enchilada,"This is Enchilada (yes, that's her real name). She's a Low-Cruisin Plopflopple. Very rare. Only a few left. 12/10 https://t.co/SiaiTWgsfP",,Collie,1075,3999,12.0,10.0,0.266414
728046963732717569,2016-05-05 02:21:37+00:00,Raymond,This is Raymond. He controls fountains with his tongue. 11/10 pretty damn magical https://t.co/9aMxSbOaAZ,,Newfoundland,1328,4722,11.0,10.0,0.255971
728015554473250816,2016-05-05 00:16:48+00:00,Rueben,This is Rueben. He has reached ultimate pupper zen state. 11/10 tranquil af https://t.co/Z167HgtnBi,pupper,Cocker Spaniel,1219,4479,11.0,10.0,0.384559
727685679342333952,2016-05-04 02:26:00+00:00,Cilantro,This is Cilantro. She's a Fellation Gadzooks. Eyes are super magical af. 12/10 could get lost in https://t.co/yJ26LNuyj5,,Border Collie,720,3206,12.0,10.0,0.462408
727175381690781696,2016-05-02 16:38:15+00:00,Karll,This is Karll. He just wants to go kayaking. 10/10 please someone take Karll kayaking already https://t.co/vXLkvyNQHp,,Flat-Coated Retriever,1540,4209,10.0,10.0,0.656463
726887082820554753,2016-05-01 21:32:40+00:00,Blitz,This is Blitz. He's a new dad struggling to cope mentally with the pressures of being a father. Sick shades 10/10 https://t.co/2AVcJ2BZsy,,Soft-Coated Wheaten Terrier,1677,4195,10.0,10.0,0.5159189999999999
726828223124897792,2016-05-01 17:38:46+00:00,Bloop,This is Bloop. He's a Phoenician Winnebago. Tongue is just wow. That box is all he has (tragic). 12/10 would caress https://t.co/DWNrPPXgHA,,Miniature Pinscher,1124,3882,12.0,10.0,0.2553269999999999
725842289046749185,2016-04-29 00:21:01+00:00,Colby,This is Colby. He's currently regretting all those times he shook your hand for an extra treat. 12/10 https://t.co/vtVHtKFtBH,,Toy Poodle,2970,7691,12.0,10.0,0.420463
725786712245440512,2016-04-28 20:40:11+00:00,Lillie,Say hello to Lillie. She's a Rutabagan Floofem. Poor pupper ate and then passed out. 11/10 relatable af https://t.co/uIdGqug9rw,pupper,Chow,1527,4537,11.0,10.0,0.335761
725729321944506368,2016-04-28 16:52:08+00:00,Lola,This is Lola. She's a Butternut Splishnsplash. They are known to be ferocious af. 12/10 would absolutely still pet https://t.co/adQt5a6TZU,,Boxer,2009,5646,12.0,10.0,0.599076
724983749226668032,2016-04-26 15:29:30+00:00,Fred,This is Fred-Rick. He dabbles in parkour. The elevation gives him power. 12/10 hopefully visiting a mailbox near you https://t.co/qFqLtudIiD,,Golden Retriever,1462,4040,12.0,10.0,0.67575
724405726123311104,2016-04-25 01:12:38+00:00,Ashleigh,This is Ashleigh. She's having Coachella withdrawals. Didn't even go tho. 10/10 stay strong pupper https://t.co/nRUaKWnJfH,pupper,Golden Retriever,1847,5800,10.0,10.0,0.240695
724049859469295616,2016-04-24 01:38:33+00:00,Kreggory,This is Kreggory. He just took a look at his student debt. 10/10 can't even comprehend it https://t.co/XTsZTgilnT,,Border Collie,1984,4738,10.0,10.0,0.581835
724046343203856385,2016-04-24 01:24:35+00:00,Sarge,"This is Sarge. Not even he knows what his tongue is doing, but it's pretty damn spectacular. 10/10 https://t.co/pIQEdbBxdL",,Boxer,620,2901,10.0,10.0,0.8262719999999999
723912936180330496,2016-04-23 16:34:28+00:00,Sugar,This is Sugar. She's a Bolivian Superfloof. Spherical af. 12/10 would never let go of https://t.co/AhMfUu6Onm,,Samoyed,1374,4236,12.0,10.0,0.991772
723673163800948736,2016-04-23 00:41:42+00:00,Ivar,This is Ivar. She is a badass Viking warrior. Will sack your village. 10/10 savage af https://t.co/Dz6MiVssVU,,Golden Retriever,1011,3291,10.0,10.0,0.83939
722613351520608256,2016-04-20 02:30:23+00:00,Schnitzel,Meet Schnitzel. He's a Tropicana Floofboop. Getting too big for his favorite basket. 12/10 just so damn fluffy https://t.co/qjd0UJKYUY,,Labrador Retriever,1831,5393,12.0,10.0,0.5309149999999999
721503162398597120,2016-04-17 00:58:53+00:00,Panda,This is Panda. He's happy af. 11/10 https://t.co/IOAk9i4UvE,,Pomeranian,2124,5086,11.0,10.0,0.99775
721001180231503872,2016-04-15 15:44:11+00:00,Oliver,This is Oliver. Bath time is upon him. His fear of the wetness postpones his ultimate pupper destiny. 11/10 https://t.co/AFzzKqR4tT,pupper,Samoyed,686,2748,11.0,10.0,0.950053
720785406564900865,2016-04-15 01:26:47+00:00,Archie,This is Archie. He hears everything you say. Doesn't matter where you are. 12/10 https://t.co/0l4I8famYp,,Chihuahua,866,3400,12.0,10.0,0.8964219999999999
720775346191278080,2016-04-15 00:46:48+00:00,Berkeley,This is Berkeley. He's in a predicament. 10/10 someone help him https://t.co/XSEXdQupej,,Newfoundland,760,2702,10.0,10.0,0.4899699999999999
720389942216527872,2016-04-13 23:15:21+00:00,Ralphé,This is Ralphé. He patrols the lake. Looking for babes. 11/10 https://t.co/Pb6iMmo0wk,,Pembroke,2840,6974,11.0,10.0,0.873977
720059472081784833,2016-04-13 01:22:10+00:00,Charleson,This is Charleson. He lost his plunger. Looked everywhere. Can't find it. So sad. 9/10 would comfort https://t.co/pRHX8yn9Yu,,Mexican Hairless,1268,4229,9.0,10.0,0.451852
720043174954147842,2016-04-13 00:17:25+00:00,Neptune,This is Neptune. He's a Snowy Swiss Mountain Floofapolis. Cheeky wink. Tongue nifty af. 11/10 would pet so firmly https://t.co/SoZq2Xoopv,,Samoyed,2253,5332,11.0,10.0,0.954517
719551379208073216,2016-04-11 15:43:12+00:00,Harnold,This is Harnold. He accidentally opened the front facing camera. 10/10 get it together Harnold https://t.co/S6JHaSMtln,,Malamute,2192,5515,10.0,10.0,0.873233
719339463458033665,2016-04-11 01:41:07+00:00,Lucy,Say hello to Lucy and Sophie. They think they're the same size. Both 10/10 would snug at same time https://t.co/HW50zkcf2R,,Golden Retriever,1403,4822,10.0,10.0,0.765778
719332531645071360,2016-04-11 01:13:34+00:00,Pippa,This is Pippa. She managed to start the car but is waiting for you to buckle up before driving. Responsible af 11/10 https://t.co/htrlmC7saz,,Dandie Dinmont,1078,3711,11.0,10.0,0.224415
718971898235854848,2016-04-10 01:20:33+00:00,Sadie,This is Sadie. She is prepared for battle. 10/10 https://t.co/JRckDkZVRT,,Golden Retriever,1231,3818,10.0,10.0,0.140394
718939241951195136,2016-04-09 23:10:47+00:00,Otis,This is Otis. Everybody look at Otis. 12/10 would probably faint while petting https://t.co/I9qoe1uEih,,Pembroke,1973,5720,12.0,10.0,0.7663270000000001
718613305783398402,2016-04-09 01:35:37+00:00,Carper,This is Carper. He's a Tortellini Angiosperm. In desperate need of a petting. 11/10 would hug softly https://t.co/lK9YDkRzPj,,Labrador Retriever,542,2669,11.0,10.0,0.58458
718460005985447936,2016-04-08 15:26:28+00:00,Bowie,Meet Bowie. He's listening for underground squirrels. Smart af. Left eye is considerably magical. 9/10 would so pet https://t.co/JyNmyjy3fe,,Boston Bull,602,2846,9.0,10.0,0.252781
718246886998687744,2016-04-08 01:19:36+00:00,Alexanderson,This is Alexanderson. He's got a weird ass birth mark. Dreadful at fetch. Won't eat kibble. 3/10 wtf @Target https://t.co/FmxOpf2Sgl,,Chihuahua,565,2115,3.0,10.0,0.354488
718234618122661888,2016-04-08 00:30:51+00:00,Suki,This is Suki. She was born with a blurry tail (unfortunate). Next level tongue tho. 11/10 nifty hardwood https://t.co/05S8oYztgb,,Malamute,1127,4217,11.0,10.0,0.370152
717841801130979328,2016-04-06 22:29:56+00:00,Barclay,This is Barclay. His father was a banana. 11/10 appeeling af https://t.co/ucOEfr2rjV,,Brittany Spaniel,670,2660,11.0,10.0,0.922876
717421804990701568,2016-04-05 18:41:02+00:00,Ebby,This is Ebby. She's a Zimbabwean Feta. Embarrassed by ridiculously squishy face. 9/10 would squeeze softly https://t.co/LBJqxMGaHi,,Miniature Pinscher,945,3446,9.0,10.0,0.286479
717047459982213120,2016-04-04 17:53:31+00:00,Flávio,This is Flávio (pronounced Baxter). He's a Benesnoop Cumberdog. Super rare. Symmetrical. 12/10 would pet so well https://t.co/fGgleFiBPq,,Golden Retriever,2135,6826,12.0,10.0,0.983548
717009362452090881,2016-04-04 15:22:08+00:00,Smokey,This is Smokey. He's having some sort of existential crisis. 10/10 hang in there pupper https://t.co/JmgF4dMpw0,pupper,Siberian Husky,1102,3583,10.0,10.0,0.506154
716802964044845056,2016-04-04 01:41:58+00:00,Link,This is Link. He struggles with couches. 10/10 would assist https://t.co/SbX4e6Yg3o,,Malinois,1317,4627,10.0,10.0,0.619577
716791146589110272,2016-04-04 00:55:01+00:00,Jennifur,Meet Jennifur. She's supposed to be navigating. Not even buckled up. Insubordinate &amp; churlish. 11/10 would still pet https://t.co/h0trcJohYO,,Pomeranian,1474,5204,11.0,10.0,0.468751
716439118184652801,2016-04-03 01:36:11+00:00,Bluebert,This is Bluebert. He just saw that both #FinalFur match ups are split 50/50. Amazed af. 11/10 https://t.co/Kky1DPG4iq,,Siberian Husky,247,2574,50.0,50.0,0.396495
716285507865542656,2016-04-02 15:25:47+00:00,Stephanus,This is Stephanus. She stays woke. 12/10 https://t.co/WIWabMngQZ,,Yorkshire Terrier,1225,3041,12.0,10.0,0.4304199999999999
715928423106027520,2016-04-01 15:46:52+00:00,Bubbles,This is Bubbles. He's a Yorkshire Piccolope. 11/10 would snug aggressively https://t.co/3BhMojONxq,,Pug,987,3485,11.0,10.0,0.976685
715696743237730304,2016-04-01 00:26:15+00:00,Toby,Meet Toby. He's a Lithuanian High-Steppin Stickeroo. One of the more accomplished Stickeroos around. 10/10 so nifty https://t.co/cYPHuJYTjC,,Staffordshire Bullterrier,1454,4257,10.0,10.0,0.427836
715680795826982913,2016-03-31 23:22:53+00:00,Zeus,This is Zeus. He's downright fabulous. 12/10 https://t.co/sSugyyRuTp,,Golden Retriever,1813,4719,12.0,10.0,0.990715
715342466308784130,2016-03-31 00:58:29+00:00,Oscar,This is Oscar. He's a world renowned snowball inspector. It's a ruff job but someone has to do it. 10/10 great guy https://t.co/vSufMAKm3C,,West Highland White Terrier,768,3294,10.0,10.0,0.597111
715220193576927233,2016-03-30 16:52:36+00:00,Nico,This is Nico. His selfie game is strong af. Excellent use of a sneaky tongue slip. 10/10 star material https://t.co/1OBdJkMOFx,,Chihuahua,736,2630,10.0,10.0,0.584026
715200624753819648,2016-03-30 15:34:51+00:00,Michelangelope,This is Michelangelope. He's half coffee cup. Rare af. 12/10 would hug until someone stopped me https://t.co/tvVDY0G911,,Chihuahua,2110,5578,12.0,10.0,0.956787
714982300363173890,2016-03-30 01:07:18+00:00,Calbert,This is Calbert. He forgot to clear his Google search history. 9/10 rookie mistake Calbert https://t.co/jRm5J3YCmj,,Brittany Spaniel,1166,4094,9.0,10.0,0.944376
714957620017307648,2016-03-29 23:29:14+00:00,Curtis,This is Curtis. He's an Albino Haberdasher. Terrified of dandelions. They really spook him up. 10/10 it'll be ok pup https://t.co/s8YcfZrWhK,,Great Pyrenees,1595,4503,10.0,10.0,0.2515159999999999
714258258790387713,2016-03-28 01:10:13+00:00,Travis,"Meet Travis and Flurp. Travis is pretty chill but Flurp can't lie down properly. 10/10 &amp; 8/10
get it together Flurp https://t.co/Akzl5ynMmE",,Collie,808,3281,10.0,10.0,0.176758
714251586676113411,2016-03-28 00:43:43+00:00,Thumas,This is Thumas. He hates potted plants. 8/10 wtf Thumas https://t.co/rDVueNIcEi,,Soft-Coated Wheaten Terrier,940,3570,8.0,10.0,0.751962
713919462244790272,2016-03-27 02:43:58+00:00,Kanu,This is Kanu. He's a Freckled Ticonderoga. Simply flawless. 12/10 would perform an elaborate heist to capture https://t.co/7vyAzIURrE,,Siberian Husky,869,3564,12.0,10.0,0.4632229999999999
713761197720473600,2016-03-26 16:15:05+00:00,Piper,This is Piper. She would really like that tennis ball core. Super sneaky tongue slip. 12/10 precious af https://t.co/QP6GHi5az9,,Brittany Spaniel,1541,5308,12.0,10.0,0.797936
713177543487135744,2016-03-25 01:35:51+00:00,Lance,This is Lance. Lance doesn't give a shit. 10/10 we should all be more like Lance https://t.co/SqnG9Ap28J,,Whippet,3183,7854,10.0,10.0,0.734244
713175907180089344,2016-03-25 01:29:21+00:00,Opie,Say hello to Opie and Clarkus. Clarkus fell asleep so Opie buried him. Ruthless af 10/10 for both https://t.co/xT7XaY4gnW,,Malamute,1630,4851,10.0,10.0,0.4306239999999999
712809025985978368,2016-03-24 01:11:29+00:00,Stubert,This is Stubert. He just arrived. 10/10 https://t.co/HVGs5aAKAn,,Labrador Retriever,7602,20378,10.0,10.0,0.8686709999999999
712668654853337088,2016-03-23 15:53:42+00:00,Sunny,Say hello to Sunny and Roxy. They pull things out of water together. 10/10 for both https://t.co/88aedAmxcl,,Labrador Retriever,1367,4531,10.0,10.0,0.829058
712085617388212225,2016-03-22 01:16:55+00:00,Olive,"Say hello to Olive and Ruby. They are best buddies. Both 11/10 
1 like = 1 buddy https://t.co/yagmFdKlyL",,Shih-Tzu,556,3531,11.0,10.0,0.625129
711743778164514816,2016-03-21 02:38:34+00:00,Roosevelt,Meet Roosevelt. He's calculating the best case scenario if he drops out instead of doing math hw. 11/10 relatable af https://t.co/QcSIRDpfVg,,Lakeland Terrier,1101,3095,11.0,10.0,0.4595149999999999
711008018775851008,2016-03-19 01:54:56+00:00,Chuckles,This is Chuckles. He had a balloon but he accidentally let go of it and it floated away. 11/10 hang in there pupper https://t.co/68iNM7B5gW,pupper,French Bulldog,710,3275,11.0,10.0,0.731405
710997087345876993,2016-03-19 01:11:29+00:00,Milo,Meet Milo and Amos. They are the best of pals. Both 12/10 would pet at the same time https://t.co/Mv37BHEyyD,,Malamute,1561,4960,12.0,10.0,0.28126
710833117892898816,2016-03-18 14:19:56+00:00,Sora,Say hello to Sora. She's an Egyptian Pumpernickel. Mesmerizing af. 12/10 would bring home to mom https://t.co/PmTR4kxZkq,,Pembroke,606,2937,12.0,10.0,0.803742
710588934686908417,2016-03-17 22:09:38+00:00,Beemo,This is Beemo. He's a Chubberflop mix. 12/10 would cross the world for https://t.co/kzMVMU8HBV,,Pembroke,2107,4968,12.0,10.0,0.982004
710283270106132480,2016-03-17 01:55:02+00:00,Gunner,This is Gunner. He's a Figamus Newton. King of the peek-a-boo. Cool jeans. 11/10 https://t.co/ONuBILIYXZ,,Shih-Tzu,580,2308,11.0,10.0,0.932401
710140971284037632,2016-03-16 16:29:35+00:00,Tater,This is Tater. His underbite is fierce af. Doesn't give a damn about your engagement photo. 8/10 https://t.co/nLuPY3pY12,,Pekinese,1008,3017,8.0,10.0,0.95317
709918798883774466,2016-03-16 01:46:45+00:00,Watson,Meet Watson. He's a Suzuki Tickleboop. Leader of a notorious biker gang. Only one ear functional. 12/10 snuggable af https://t.co/R1gLc5vDqG,,Pembroke,1215,3250,12.0,10.0,0.956222
709566166965075968,2016-03-15 02:25:31+00:00,Olaf,This is Olaf. He's gotta be rare. Seems sturdy. Tail is floofy af. 12/10 would do whatever it takes to pet https://t.co/E9jaU59bh9,,Chow,1367,3865,12.0,10.0,0.999837
709556954897764353,2016-03-15 01:48:55+00:00,Cecil,This is Cecil. She's a Gigglefloof Poofer. Outdoorsy af. One with nature. 12/10 would strategically capture https://t.co/ijJB0DuOIC,,Golden Retriever,1204,3593,12.0,10.0,0.790026
709519240576036864,2016-03-14 23:19:03+00:00,Vince,This is Vince. He's a Gregorian Flapjeck. White spot on legs almost looks like another dog (whoa). 9/10 rad as hell https://t.co/aczGAV2dK4,,Cocker Spaniel,277,1620,9.0,10.0,0.4149819999999999
709449600415961088,2016-03-14 18:42:20+00:00,Karma,Meet Karma. She's just a head. Lost body during the Second Punic War (unfortunate). Loves to travel 10/10 petable af https://t.co/c6af6nYEPo,,Maltese Dog,665,2420,10.0,10.0,0.780187
709409458133323776,2016-03-14 16:02:49+00:00,Billy,This is Billy. He sensed a squirrel. 8/10 damn it Billy https://t.co/Yu0K98VZ9A,,Shetland Sheepdog,788,2855,8.0,10.0,0.79745
709225125749587968,2016-03-14 03:50:21+00:00,Walker,This is Walker. He's a Butternut Khalifa. Appears fuzzy af. 11/10 would hug for a ridiculous amount of time https://t.co/k6fEWHSALn,,Labrador Retriever,647,2615,11.0,10.0,0.271109
709207347839836162,2016-03-14 02:39:42+00:00,Penny,This is Penny. She's trying on her prom dress. Stunning af 11/10 https://t.co/qcZDZGCapg,,Chihuahua,6567,13755,11.0,10.0,0.948323
709158332880297985,2016-03-13 23:24:56+00:00,Rodney,Meet Rodney. He's a Ukranian Boomchicka. Outside but would like to be inside. Only has one ear (unfortunate) 10/10 https://t.co/FjAj3ggXrR,,Siberian Husky,470,2236,10.0,10.0,0.212957
708834316713893888,2016-03-13 01:57:25+00:00,Malikai,Meet Malikai. He was rolling around having fun when he remembered the inevitable heat death of the universe. 10/10 https://t.co/Vd2FqHIIGn,,Eskimo Dog,571,1860,10.0,10.0,0.283945
708810915978854401,2016-03-13 00:24:26+00:00,Mister,This is Mister. He's a wonderful father to his two pups. Heartwarming af. 10/10 for all https://t.co/2KcuJXL2r4,,Golden Retriever,7848,18036,10.0,10.0,0.976139
708738143638450176,2016-03-12 19:35:15+00:00,Coco,This is Coco. She gets to stay on the Bachelor for another week. Super pumped 11/10 https://t.co/wsCB6LFNxD,,Pomeranian,917,2997,11.0,10.0,0.933457
708479650088034305,2016-03-12 02:28:06+00:00,Bear,Meet Bear. He's a Beneboop Cumberclap. Extremely unamused. 13/10 I'm in love with this picture https://t.co/uC8kUqAz0W,,Shih-Tzu,765,2768,13.0,10.0,0.218479
708469915515297792,2016-03-12 01:49:25+00:00,Bobble,This is Bobble. He's a Croatian Galifianakis. Hears everything within 400 miles. 11/10 would snug diligently https://t.co/VwDc6PTDzk,,Chihuahua,926,3357,11.0,10.0,0.748163
708356463048204288,2016-03-11 18:18:36+00:00,Oliver,This is Oliver. That is his castle. He protects it with his life. He's also squishy af. 10/10 would squish softly https://t.co/oSuEGw0BhX,,Pug,1520,3929,10.0,10.0,0.871283
708149363256774660,2016-03-11 04:35:39+00:00,Jebberson,This is Jebberson. He's the reigning hide and seek world champion. 10/10 hasn't lost his touch https://t.co/VEFkvWCoHF,,Cardigan,1727,4672,10.0,10.0,0.350993
708119489313951744,2016-03-11 02:36:57+00:00,Cooper,This is Cooper. He basks in the glory of rebellion. 9/10 probably a preteen https://t.co/kDamUfeIpm,,Norwich Terrier,1102,2937,9.0,10.0,0.2644829999999999
708109389455101952,2016-03-11 01:56:49+00:00,Remington,This is Remington. He was caught off guard by the magical floating cheese. Spooked af. 10/10 deep breaths pup https://t.co/mhPSADiJmZ,,Staffordshire Bullterrier,610,2124,10.0,10.0,0.5161060000000001
707969809498152960,2016-03-10 16:42:10+00:00,Rufus,Meet Rufus. He's a Honeysuckle Firefox. Curly af. Badass tie. About to go on his first date ever 11/10 good luck pup https://t.co/dGoTWNfIsm,,Toy Poodle,1097,2941,11.0,10.0,0.908491
707776935007539200,2016-03-10 03:55:45+00:00,Sadie,This is Sadie. She's a Bohemian Rhapsody. Remarkably portable. Could sneak on roller coasters with (probably). 11/10 https://t.co/DB8fyeDs8B,,Miniature Pinscher,1079,3593,11.0,10.0,0.890426
707610948723478529,2016-03-09 16:56:11+00:00,Harper,This is Harper. She scraped her elbow attempting a backflip off a tree. Valiant effort tho. 12/10 https://t.co/oHKJHghrp5,,Golden Retriever,7236,18557,12.0,10.0,0.383223
707387676719185920,2016-03-09 02:08:59+00:00,Clarkus,Meet Clarkus. He's a Skinny Eastern Worcestershire. Can tie own shoes (impressive af) 10/10 would put on track team https://t.co/XP5o7zGn0E,,Chihuahua,1490,3835,10.0,10.0,0.888468
707315916783140866,2016-03-08 21:23:50+00:00,Finnegus,This is Finnegus. He's trapped in a snow globe. Poor pupper. 10/10 would make sure no one shook it https://t.co/BjpOa52jQ4,pupper,Bernese Mountain Dog,727,2698,10.0,10.0,0.979235
707297311098011648,2016-03-08 20:09:54+00:00,Cassie,This is Cassie. She can go from sweet to scary af in a matter of seconds. 10/10 points deducted for cats on pajamas https://t.co/B6dmZmJBdK,,Blenheim Spaniel,903,3022,10.0,10.0,0.370717
707059547140169728,2016-03-08 04:25:07+00:00,Cupcake,Say hello to Cupcake. She's an Icelandic Dippen Dot. Confused by the oddly geometric lawn pattern. 11/10 https://t.co/D7rorf4YKL,,Samoyed,759,2796,11.0,10.0,0.8973120000000001
707038192327901184,2016-03-08 03:00:15+00:00,Kathmandu,This is Kathmandu. He sees every move you make. Probably knows Jiu-Jitsu. 10/10 mysterious af https://t.co/z0cs7E4Xjj,,Pug,900,2404,10.0,10.0,0.642426
707021089608753152,2016-03-08 01:52:18+00:00,Tucker,This is Tucker. He's a Dasani Episcopalian. Good lord what a tongue. 12/10 would never let go of https://t.co/gHtW5cgyy7,,Cocker Spaniel,1540,4433,12.0,10.0,0.559658
707014260413456384,2016-03-08 01:25:10+00:00,Ellie,This is Ellie. She requests to be carried around in a lacrosse stick at all times. 11/10 impossible to say no https://t.co/15yCmd43zU,,Chihuahua,664,2502,11.0,10.0,0.58378
706681918348251136,2016-03-07 03:24:33+00:00,Katie,Say hello to Katie. She's a Mitsubishi Hufflepuff. Curly af. 12/10 I'd do terrible things to acquire such a pup https://t.co/CFPIcGcwJv,,Toy Poodle,1103,3627,12.0,10.0,0.717584
706538006853918722,2016-03-06 17:52:42+00:00,Oliver,"This is Oliver (pronounced ""Ricardo""). He's a ship captain. Controls these treacherous waters. 11/10 would sail with https://t.co/bxjO45rXKd",,Chow,1580,3778,11.0,10.0,0.541794
706346369204748288,2016-03-06 05:11:12+00:00,Koda,This is Koda. She's a Beneboom Cumberwiggle. 12/10 petable as hell https://t.co/VZV6oMJmU6,,Tibetan Mastiff,1035,3768,12.0,10.0,0.956462
706265994973601792,2016-03-05 23:51:49+00:00,Kara,"This is Kara. She's been trying to solve that thing for 3 days. ""I don't have thumbs,"" she said. 11/10 solid effort https://t.co/lA6a8GefrV",,Papillon,1030,2979,11.0,10.0,0.743715
706166467411222528,2016-03-05 17:16:20+00:00,Dexter,This is Dexter. He's a shy pup. Doesn't bark much. Dreadful fetcher. Has rare sun allergy. 7/10 still petable https://t.co/sA7P3JSqiv,,Samoyed,1819,5636,7.0,10.0,0.430418
705975130514706432,2016-03-05 04:36:02+00:00,Adele,This is Adele. Her tongue flies out of her mouth at random. It's a debilitating illness. 10/10 stay strong pupper https://t.co/cfn81n3FLO,pupper,Staffordshire Bullterrier,842,3397,10.0,10.0,0.5877640000000001
705970349788291072,2016-03-05 04:17:02+00:00,Lucy,This is Lucy. She's a Venetian Kerploof. Supposed to be navigating. Quite irresponsible. Fancy ass collar tho 12/10 https://t.co/8tjnz1L8DI,,Golden Retriever,1008,3440,12.0,10.0,0.776346
705898680587526145,2016-03-04 23:32:15+00:00,Max,Meet Max. He's a Fallopian Cephalopuff. Eyes are magical af. Lil dandruff problem. No big deal 10/10 would still pet https://t.co/c67nUjwmFs,,Collie,643,2597,10.0,10.0,0.808276
705475953783398401,2016-03-03 19:32:29+00:00,Zara,Say hello to Zara. She found a sandal and couldn't be happier. 12/10 great work https://t.co/zQUuVu812n,,Golden Retriever,1045,3231,12.0,10.0,0.908784
705442520700944385,2016-03-03 17:19:38+00:00,Cooper,This is Cooper. He only wakes up to switch gears. 12/10 helpful af https://t.co/EEIkAGVY64,,Great Pyrenees,1859,4877,12.0,10.0,0.309106
705428427625635840,2016-03-03 16:23:38+00:00,Ambrose,This is Ambrose. He's an Alfalfa Ballyhoo. Draws pistol fast af. Pretty much runs the frontier. 11/10 lethal pupper https://t.co/ih6epBOxIA,pupper,Chihuahua,1931,4188,11.0,10.0,0.774792
705239209544720384,2016-03-03 03:51:44+00:00,Jimothy,This is Jimothy. He lost his body during the the Third Crusade (tragic). 11/10 heroic af tho https://t.co/wnsblfu7XE,,Chihuahua,854,3290,11.0,10.0,0.15795
705102439679201280,2016-03-02 18:48:16+00:00,Terrenth,This is Terrenth. He just stubbed his toe. 10/10 deep breaths Terrenth https://t.co/Pg18CDFC7Z,,Collie,585,2342,10.0,10.0,0.457672
705066031337840642,2016-03-02 16:23:36+00:00,Reese,This is Reese. He's a Chilean Sohcahtoa. Loves to swing. Never sure what to do with his feet. 12/10 huggable af https://t.co/VA6jnNUyuW,,Airedale,683,2378,12.0,10.0,0.868658
